108.94676,34.22562,兴善寺西街=兴善寺东街=长安中路
108.956544,34.226631,育才路=翠华路
108.956544,34.225553,翠华路=兴善寺东街
108.963899,34.226671,育才路=雁塔北路
108.98158,34.232193,青龙路=经九路
108.990673,34.23602,青龙路=雁翔路
108.895052,34.232681,唐兴路=高新四路=高新三路
108.90437,34.231155,科技路=高新路
108.911124,34.228108,科技路=白沙路
108.917406,34.225376,科技路=吉祥路=太白南路
108.922904,34.222914,吉祥路=永松路
108.929406,34.222883,吉祥路=四季东巷
108.931879,34.222821,吉祥路=小寨西路=含光路南段
108.939072,34.222901,小寨西路=朱雀大街南段
108.946738,34.222856,小寨西路=小寨东路=长安中路
108.956523,34.222834,小寨东路=翠华路
108.960777,34.222865,小寨东路=慈恩西路
108.964001,34.222905,小寨东路=西影路=雁塔北路
108.966115,34.223087,西影路=雁引公路
108.970073,34.223366,西影路=芙蓉西路
108.976221,34.223371,西影路=西延路=曲江路
108.984697,34.22699,西影路=经九路
108.994004,34.23084,西影路=雁翔路
109.008048,34.236801,西影路=公园南路
109.014196,34.239346,西影路=万寿南路
109.016084,34.239311,西影路=幸福南路
108.881813,34.228356,科技一路=团结南路
108.888073,34.228379,科技一路=沣惠南路
108.889634,34.22833,科技一路=唐延路
108.895031,34.22837,科技一路=高新四路
108.896232,34.227864,科技一路=高新二路
108.888003,34.225651,科技二路=沣惠南路
108.889661,34.225606,科技二路=唐延路
108.894719,34.225682,科技二路=高新二路
108.902214,34.227846,科创路=高新路
108.908962,34.224892,科创路=白沙路
108.915217,34.222062,科创路=太白南路
108.900813,34.225739,科技一路=高新路
108.904118,34.224196,科技一路=博文路
108.921118,34.220173,永松路=丁白路
108.929433,34.220213,丁白路=四季东巷
108.931798,34.220235,丁白路=含光路南段
108.899403,34.223544,科技二路=高新路
108.902675,34.222085,科技二路=博文路
108.906146,34.220506,科技二路=白沙路
108.912444,34.217755,科技二路=电子一路=太白南路
108.895792,34.21803,科技四路=高新路
108.892268,34.211713,科技六路=高新路
108.899086,34.216544,科技四路=博文路
108.902541,34.214983,科技四路=白沙路
108.93182,34.21819,含光路南段=雁塔西路
